BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls,bat_clust,bowl_clust
Mandeep Singh,JP Faulkner,2,5,0,0,5,0,1,0,1,13,9,10
Mandeep Singh,KA Pollard,1,2,0,0,0,0,0,0,1,3,9,8
Mandeep Singh,KK Cooper,1,1,0,0,0,0,0,0,0,2,9,9
Mandeep Singh,KMDN Kulasekara,5,6,0,0,2,0,0,0,0,13,9,1
Mandeep Singh,KP Appanna,1,0,0,0,0,0,0,0,1,1,9,8
Mandeep Singh,KV Sharma,0,1,0,0,0,0,0,0,0,1,9,5
Mandeep Singh,L Balaji,7,5,2,0,6,0,0,0,1,20,9,9
Mandeep Singh,LJ Wright,0,5,1,0,0,0,0,0,0,6,9,1
Mandeep Singh,M Kartik,1,3,2,0,2,0,0,0,0,8,9,5
Mandeep Singh,M Morkel,6,2,0,0,4,0,0,0,1,12,9,2
Mandeep Singh,MA Starc,2,1,1,0,1,0,0,0,0,5,9,2
Mandeep Singh,MC Henriques,1,1,0,0,1,0,0,0,0,3,9,4
Mandeep Singh,MG Johnson,2,2,0,0,1,0,0,0,0,5,9,7
Mandeep Singh,MM Patel,2,2,0,0,3,0,0,0,0,7,9,7
Mandeep Singh,MM Sharma,9,5,0,0,1,0,0,0,2,15,9,9
Mandeep Singh,MN Samuels,4,3,0,0,1,0,0,0,1,8,9,1
Mandeep Singh,MR Marsh,2,5,2,0,1,0,0,0,0,10,9,7
Mandeep Singh,MS Gony,1,0,0,0,0,0,0,0,1,1,9,10
Mandeep Singh,NM Coulter-Nile,0,1,0,0,0,0,0,0,0,1,9,5
Mandeep Singh,P Kumar,1,0,0,0,0,0,0,0,1,1,9,9
Mandeep Singh,PP Chawla,1,2,1,0,2,0,0,0,0,6,9,10
Mandeep Singh,PP Ojha,1,5,0,0,0,0,0,0,0,6,9,1
Mandeep Singh,PV Tambe,0,0,1,0,1,0,0,0,0,2,9,3
Mandeep Singh,R Ashwin,11,10,2,0,1,0,1,0,2,25,9,9
Mandeep Singh,R Bhatia,1,6,3,0,1,0,0,0,0,11,9,7
Mandeep Singh,R Dhawan,4,1,3,0,0,0,0,0,1,8,9,3
Mandeep Singh,R Rampaul,3,2,0,0,1,0,0,0,0,6,9,10
Mandeep Singh,R Sharma,11,11,3,0,3,0,0,0,2,28,9,5
Mandeep Singh,R Vinay Kumar,4,8,3,0,4,0,0,0,2,19,9,3
Mandeep Singh,RA Jadeja,0,6,2,0,0,0,0,0,0,8,9,4
Mandeep Singh,RE van der Merwe,1,1,0,0,0,0,0,0,0,2,9,9
Mandeep Singh,RJ Peterson,1,1,0,0,0,0,0,0,0,2,9,2
Mandeep Singh,RP Singh,7,5,0,0,1,0,0,0,1,13,9,10
Mandeep Singh,RS Bopara,1,0,0,0,0,0,0,0,1,1,9,3
Mandeep Singh,S Dhawan,1,3,0,0,0,0,0,0,0,4,9,1
Mandeep Singh,S Sreesanth,1,2,2,0,0,0,0,0,1,5,9,5
Mandeep Singh,SB Jakati,2,2,0,0,1,0,0,0,0,5,9,1
Mandeep Singh,SJ Srivastava,3,0,0,0,0,0,0,0,1,3,9,5
Mandeep Singh,SK Raina,1,2,0,0,0,0,0,0,0,3,9,8
Mandeep Singh,SK Trivedi,3,4,0,0,1,0,0,0,0,8,9,5
Mandeep Singh,SL Malinga,4,1,0,0,1,0,0,0,2,6,9,4
Mandeep Singh,SMSM Senanayake,5,6,0,0,1,0,0,0,0,12,9,6
Mandeep Singh,SP Narine,6,3,1,0,2,0,0,0,0,12,9,8
Mandeep Singh,SR Watson,4,7,0,0,0,0,0,0,1,11,9,3
Mandeep Singh,STR Binny,6,2,1,0,1,0,0,0,1,10,9,10
Mandeep Singh,Sandeep Sharma,0,1,0,0,1,0,0,0,0,2,9,5
Mandeep Singh,Shakib Al Hasan,2,4,0,0,0,0,0,0,1,6,9,10
Mandeep Singh,TG Southee,1,1,0,0,1,0,0,0,0,3,9,10
Mandeep Singh,TP Sudhindra,3,2,0,0,2,0,0,0,0,7,9,7
Mandeep Singh,UT Yadav,1,1,0,0,2,0,0,0,1,4,9,8
Mandeep Singh,V Pratap Singh,5,5,2,0,4,0,2,0,0,18,9,4
Mandeep Singh,VR Aaron,1,3,0,0,1,0,0,0,1,5,9,7
Mandeep Singh,WD Parnell,4,0,0,0,0,0,0,0,1,4,9,6
Mandeep Singh,YK Pathan,5,2,0,0,1,0,1,0,1,9,9,10
Mandeep Singh,Yuvraj Singh,3,3,0,0,0,0,0,0,0,6,9,8
Mandeep Singh,Z Khan,7,1,3,1,3,0,1,0,0,16,9,7
Mashrafe Mortaza,A Symonds,1,0,1,0,0,0,0,0,0,2,6,7
Misbah-ul-Haq,CRD Fernando,1,0,0,0,0,0,0,0,1,1,10,10
Misbah-ul-Haq,DB Ravi Teja,1,0,0,0,0,0,0,0,1,1,10,8
Misbah-ul-Haq,DP Vijaykumar,5,4,0,0,1,0,0,0,0,10,10,8
Misbah-ul-Haq,GD McGrath,0,1,0,0,0,0,0,0,0,1,10,1
Misbah-ul-Haq,Gagandeep Singh,0,1,1,0,1,0,0,0,0,3,10,2
Misbah-ul-Haq,IK Pathan,0,2,0,0,0,0,0,0,0,2,10,2
Misbah-ul-Haq,L Balaji,2,1,0,0,0,0,0,0,1,3,10,9
Misbah-ul-Haq,M Muralitharan,1,1,1,0,0,0,0,0,0,3,10,5
Misbah-ul-Haq,MF Maharoof,2,4,0,0,0,0,0,0,2,6,10,4
Misbah-ul-Haq,MM Patel,1,0,0,0,0,0,0,0,1,1,10,7
Misbah-ul-Haq,PJ Sangwan,1,1,1,0,1,0,1,0,0,5,10,6
Misbah-ul-Haq,PP Chawla,3,0,0,0,0,1,0,0,1,4,10,10
Misbah-ul-Haq,PP Ojha,0,1,0,0,0,0,0,0,0,1,10,1
Misbah-ul-Haq,R Bhatia,2,3,1,0,1,0,3,0,0,10,10,7
Misbah-ul-Haq,RP Singh,2,3,0,0,1,0,0,0,0,6,10,10
Misbah-ul-Haq,S Sreesanth,1,2,0,0,3,0,1,0,1,7,10,5
Misbah-ul-Haq,SB Bangar,4,4,1,0,0,0,0,0,0,9,10,1
Misbah-ul-Haq,Shahid Afridi,1,0,0,0,0,0,0,0,1,1,10,2
Misbah-ul-Haq,VY Mahesh,1,2,0,0,0,0,0,0,0,3,10,6
Misbah-ul-Haq,Y Venugopal Rao,0,1,1,0,2,0,1,0,0,5,10,9
Mohammad Ashraful,AM Salvi,2,2,0,0,0,0,0,0,0,4,2,1
Mohammad Ashraful,DP Nannes,2,2,0,0,0,0,0,0,0,4,2,1
Mohammad Ashraful,PJ Sangwan,3,1,0,0,0,0,0,0,1,4,2,6
Mohammad Asif,DS Kulkarni,1,0,0,0,0,0,0,0,1,1,3,8
Mohammad Asif,MM Patel,1,2,0,0,0,0,0,0,0,3,3,7
Mohammad Asif,RA Jadeja,1,0,0,0,0,0,0,0,1,1,3,4
Mohammad Asif,SK Warne,0,1,0,0,0,0,0,0,0,1,3,2
Mohammad Hafeez,A Symonds,2,1,0,0,0,0,1,0,0,4,4,7
Mohammad Hafeez,AA Noffke,1,1,0,0,0,0,0,0,0,2,4,6
Mohammad Hafeez,DJ Bravo,5,1,0,0,1,0,0,0,0,7,4,3
Mohammad Hafeez,IK Pathan,6,0,0,0,0,0,1,0,1,7,4,2
Mohammad Hafeez,JDP Oram,1,1,0,0,0,0,0,0,0,2,4,7
Mohammad Hafeez,JH Kallis,0,0,0,0,1,0,0,0,0,1,4,4
Mohammad Hafeez,Joginder Sharma,0,4,0,0,0,0,0,0,0,4,4,5
Mohammad Hafeez,M Muralitharan,3,4,0,0,0,0,0,0,0,7,4,5
Mohammad Hafeez,M Ntini,2,2,0,0,1,0,0,0,1,5,4,7
Mohammad Hafeez,MM Patel,4,0,0,0,0,0,0,0,1,4,4,7
Mohammad Hafeez,MS Gony,0,1,0,0,0,0,0,0,0,1,4,10
Mohammad Hafeez,P Amarnath,6,4,0,0,1,0,0,0,1,11,4,2
Mohammad Hafeez,PP Ojha,2,2,0,0,0,0,0,0,1,4,4,1
Mohammad Hafeez,RP Singh,3,1,0,0,1,0,0,0,0,5,4,10
Mohammad Hafeez,S Sreesanth,1,3,0,0,1,0,0,0,0,5,4,5
Mohammad Hafeez,SM Pollock,5,3,0,0,0,0,0,0,1,8,4,3
Mohammad Hafeez,ST Jayasuriya,3,0,0,0,0,0,0,0,2,3,4,7
Mohammad Hafeez,Sohail Tanvir,2,1,0,0,1,0,0,0,0,4,4,10
Mohammed Shami,AD Russell,0,1,0,0,0,0,0,0,0,1,3,4
Mohammed Shami,AR Patel,2,1,0,0,0,0,0,0,1,3,3,10
Mohammed Shami,KK Cooper,4,2,0,0,0,0,0,0,1,6,3,9
Mohammed Shami,MA Starc,0,1,0,0,0,0,0,0,0,1,3,2
Mohammed Shami,R Ashwin,2,1,0,0,0,0,0,0,1,3,3,9
Mohammed Shami,RA Jadeja,0,1,0,0,0,0,0,0,0,1,3,4
Mohammed Shami,S Sreesanth,2,0,0,0,0,0,0,0,0,2,3,5
Mohammed Shami,SM Boland,1,2,0,0,0,0,0,0,0,3,3,3
Mohammed Shami,SW Tait,0,1,1,0,0,0,0,0,0,2,3,8
N Rana,AR Patel,1,3,0,0,0,0,0,0,0,4,3,10
N Rana,DJ Bravo,3,5,0,0,2,0,0,0,1,10,3,3
N Rana,DR Smith,2,6,0,0,0,1,1,0,0,10,3,4
N Rana,DS Kulkarni,0,1,1,0,1,0,1,0,0,4,3,8
N Rana,KC Cariappa,5,2,0,0,0,0,2,0,0,9,3,2
N Rana,MM Sharma,3,0,0,0,0,0,1,0,0,4,3,9
N Rana,MP Stoinis,3,2,1,0,0,0,0,0,1,6,3,6
N Rana,RA Jadeja,0,2,0,0,0,0,1,0,0,3,3,4
N Rana,SB Jakati,3,4,0,0,3,0,1,0,0,11,3,1
N Rana,Sandeep Sharma,5,1,0,0,0,0,0,0,0,6,3,5
N Rana,VR Aaron,6,0,0,0,0,0,1,0,0,7,3,7
N Rana,YS Chahal,2,1,1,0,0,0,0,0,1,4,3,9
N Saini,A Ashish Reddy,2,1,0,0,0,0,0,0,1,3,10,1
N Saini,AB McDonald,4,4,1,0,2,0,0,0,1,11,10,10
N Saini,AUK Pathan,1,1,0,0,0,0,0,0,0,2,10,1
N Saini,CJ McKay,2,1,0,0,0,0,0,0,1,3,10,7
N Saini,DJ Bravo,3,0,0,0,1,0,0,0,2,4,10,3
N Saini,DL Vettori,0,5,4,0,1,0,0,0,0,10,10,2
N Saini,DT Christian,2,0,0,0,0,0,0,0,1,2,10,1
N Saini,DW Steyn,3,2,0,0,0,0,0,0,0,5,10,4
N Saini,J Botha,1,2,0,0,0,0,0,0,0,3,10,10
N Saini,JA Morkel,1,0,0,0,0,0,0,0,0,1,10,5
N Saini,KA Pollard,3,1,0,0,1,0,0,0,0,5,10,8
N Saini,KMDN Kulasekara,1,0,1,0,0,0,0,0,1,2,10,1
N Saini,KP Appanna,2,4,2,0,1,0,0,0,0,9,10,8
N Saini,MM Patel,5,3,2,0,2,0,0,0,0,12,10,7
N Saini,P Negi,2,2,0,0,1,0,0,0,0,5,10,6
N Saini,PP Ojha,2,2,1,0,1,0,0,0,1,6,10,1
N Saini,R Ashwin,0,1,0,0,0,0,0,0,0,1,10,9
N Saini,R Vinay Kumar,1,1,1,0,1,0,0,0,0,4,10,3
N Saini,RJ Peterson,2,2,0,0,0,0,0,0,0,4,10,2
N Saini,RP Singh,9,5,0,0,3,0,0,0,0,17,10,10
N Saini,S Dhawan,0,1,0,0,0,0,0,0,0,1,10,1
N Saini,SR Watson,4,0,0,0,0,0,0,0,0,4,10,3
N Saini,SW Tait,1,2,0,0,0,0,0,0,1,3,10,8
N Saini,TP Sudhindra,1,3,0,0,0,0,0,0,0,4,10,7
N Saini,UT Yadav,2,0,0,0,0,0,0,0,1,2,10,8
N Saini,VR Aaron,4,2,0,1,1,0,0,0,0,8,10,7
N Saini,Z Khan,5,3,3,0,1,0,0,0,1,12,10,7
ND Doshi,BJ Hodge,3,0,0,0,0,0,0,0,0,3,6,6
ND Doshi,P Parameswaran,1,0,0,0,0,0,0,0,1,1,6,9
ND Doshi,RP Singh,5,0,0,0,0,0,0,0,0,5,6,10
ND Doshi,S Sreesanth,4,0,0,0,0,0,0,0,0,4,6,5
NJ Maddinson,Harbhajan Singh,0,0,0,1,0,0,0,0,0,1,7,1
NJ Maddinson,IC Pandey,6,0,0,0,1,0,0,0,1,7,7,7
NJ Maddinson,JP Duminy,1,0,0,0,1,0,0,0,0,2,7,1
NJ Maddinson,Mohammed Shami,4,0,0,0,0,0,0,0,1,4,7,5
NJ Maddinson,SL Malinga,3,0,0,0,1,0,0,0,1,4,7,4
NJ Maddinson,Z Khan,1,1,0,0,1,0,0,0,0,3,7,7
NJ Rimmington,WD Parnell,0,1,0,0,0,0,0,0,0,1,9,6
NK Patel,A Nehra,1,1,0,0,2,0,0,0,0,4,7,6
NK Patel,AB Agarkar,2,2,1,0,0,0,0,0,0,5,7,2
NK Patel,AB Dinda,10,1,1,0,1,0,0,0,0,13,7,9
NK Patel,CK Langeveldt,1,0,0,0,0,0,0,0,1,1,7,3
NK Patel,CRD Fernando,1,5,1,0,1,0,1,0,0,9,7,10
NK Patel,DR Smith,1,2,0,0,0,0,0,0,0,3,7,4
NK Patel,DW Steyn,7,5,0,0,0,0,0,0,0,12,7,4
NK Patel,IK Pathan,7,2,0,0,1,0,0,0,0,10,7,2
NK Patel,JD Ryder,2,0,0,0,0,0,0,0,1,2,7,10
NK Patel,JR Hopes,3,1,0,0,2,0,0,0,0,6,7,8
NK Patel,M Ntini,7,2,0,0,0,0,0,0,0,9,7,7
NK Patel,MF Maharoof,1,0,0,0,1,0,0,0,1,2,7,4
NK Patel,MS Gony,1,1,0,0,0,0,0,0,1,2,7,10
NK Patel,P Kumar,0,1,0,0,0,0,0,0,0,1,7,9
NK Patel,PP Chawla,3,2,2,0,0,0,0,0,1,7,7,10
NK Patel,R Vinay Kumar,3,1,0,0,0,0,0,0,0,4,7,3
NK Patel,RR Powar,0,2,0,0,1,0,0,0,0,3,7,10
NK Patel,RR Raje,1,3,3,1,0,0,0,0,0,8,7,4
NK Patel,S Sreesanth,1,3,0,0,4,0,0,0,0,8,7,5
NK Patel,SM Pollock,1,3,0,0,0,0,0,0,0,4,7,3
NK Patel,SS Sarkar,0,3,0,0,0,0,0,0,0,3,7,4
NK Patel,ST Jayasuriya,0,2,0,0,0,0,0,0,0,2,7,7
NK Patel,VRV Singh,1,2,1,0,2,0,0,0,0,6,7,9
NL McCullum,DE Bollinger,2,3,0,0,0,0,0,0,2,5,4,2
NL McCullum,JA Morkel,1,1,0,0,0,0,0,0,1,2,4,5
NL McCullum,R Ashwin,1,1,1,0,0,0,0,0,0,3,4,9
NL McCullum,S Randiv,0,1,0,0,0,0,0,0,0,1,4,8
NL McCullum,SB Jakati,1,2,1,1,0,0,0,0,0,5,4,1
NL McCullum,SK Trivedi,0,1,1,0,0,0,1,0,0,3,4,5
NL McCullum,SR Watson,1,2,1,0,0,0,0,0,0,4,4,3
NLTC Perera,A Chandila,3,0,0,0,1,0,0,0,1,4,7,6
NLTC Perera,A Mishra,2,1,0,0,0,0,0,0,0,3,7,9
NLTC Perera,A Nehra,4,1,0,0,0,0,0,0,2,5,7,6
NLTC Perera,AB Dinda,2,1,0,0,0,0,0,0,1,3,7,9
NLTC Perera,AD Russell,2,1,0,0,1,0,1,0,1,5,7,4
NLTC Perera,AR Patel,0,1,0,0,0,0,0,0,0,1,7,10
NLTC Perera,Azhar Mahmood,2,3,0,0,0,0,3,0,0,8,7,5
NLTC Perera,B Kumar,2,5,1,0,0,0,1,0,0,9,7,8
NLTC Perera,BB Sran,0,2,0,0,0,0,0,0,0,2,7,7
NLTC Perera,CH Morris,1,1,0,0,1,0,1,0,0,4,7,5
NLTC Perera,CJ Jordan,3,0,1,0,0,0,0,0,1,4,7,7
NLTC Perera,DJ Bravo,1,2,1,0,0,0,1,0,1,5,7,3
NLTC Perera,DS Kulkarni,2,2,0,0,0,0,0,0,0,4,7,8
NLTC Perera,DT Christian,4,0,1,0,0,0,0,0,0,5,7,1
NLTC Perera,DW Steyn,2,3,0,0,2,0,0,0,0,7,7,4
NLTC Perera,GJ Maxwell,2,2,0,0,0,0,0,0,0,4,7,8
NLTC Perera,HV Patel,0,2,0,0,3,0,1,0,0,6,7,8
NLTC Perera,Harmeet Singh,1,1,1,0,0,0,0,0,1,3,7,7
NLTC Perera,I Sharma,3,1,0,0,1,0,0,0,0,5,7,7
NLTC Perera,IK Pathan,1,0,0,0,0,0,0,0,1,1,7,2
NLTC Perera,Imran Tahir,1,1,0,0,0,0,2,0,0,4,7,1
NLTC Perera,Iqbal Abdulla,3,1,0,0,0,0,0,0,0,4,7,1
NLTC Perera,JD Unadkat,4,5,0,0,1,0,1,0,1,11,7,4
NLTC Perera,JH Kallis,1,1,0,0,0,0,0,0,1,2,7,4
NLTC Perera,JJ Bumrah,0,3,0,0,0,0,1,0,0,4,7,9
NLTC Perera,JP Duminy,1,2,0,0,0,0,0,0,0,3,7,1
NLTC Perera,JP Faulkner,1,5,4,0,1,0,0,0,0,11,7,10
NLTC Perera,KJ Abbott,2,0,1,0,2,0,1,0,0,6,7,6
NLTC Perera,KK Cooper,2,6,1,0,0,0,1,0,1,10,7,9
NLTC Perera,L Balaji,1,5,0,1,0,0,0,0,0,7,7,9
NLTC Perera,M Kartik,2,3,0,0,0,0,1,0,0,6,7,5
NLTC Perera,M Morkel,0,1,0,0,0,0,0,0,0,1,7,2
NLTC Perera,M Muralitharan,3,4,0,0,1,0,0,0,0,8,7,5
NLTC Perera,MC Henriques,0,1,0,0,0,0,1,0,0,2,7,4
NLTC Perera,MJ McClenaghan,2,3,1,0,0,0,0,0,0,6,7,6
NLTC Perera,MM Sharma,2,5,0,0,1,0,0,0,1,8,7,9
NLTC Perera,MN Samuels,1,2,2,0,1,0,1,0,0,7,7,1
NLTC Perera,MR Marsh,1,1,0,0,0,0,0,0,1,2,7,7
NLTC Perera,MS Gony,3,4,0,0,2,0,0,0,1,9,7,10
NLTC Perera,Mohammed Shami,0,0,1,0,0,0,0,0,0,1,7,5
NLTC Perera,Mustafizur Rahman,1,4,1,0,0,0,0,0,0,6,7,5
NLTC Perera,NM Coulter-Nile,3,1,0,0,0,0,0,0,1,4,7,5
NLTC Perera,P Awana,2,7,0,0,0,0,1,0,0,10,7,8
NLTC Perera,P Kumar,1,4,1,0,2,0,1,0,0,9,7,9
NLTC Perera,PP Chawla,5,3,3,0,0,0,1,0,1,12,7,10
NLTC Perera,R Ashwin,1,4,0,0,0,0,0,0,0,5,7,9
NLTC Perera,R Bhatia,0,2,0,0,0,0,0,0,0,2,7,7
NLTC Perera,R Dhawan,0,2,0,0,0,0,0,0,0,2,7,3
NLTC Perera,R Sathish,2,2,0,0,0,0,1,0,1,5,7,4
NLTC Perera,R Sharma,2,2,0,0,2,0,0,0,0,6,7,5
NLTC Perera,R Vinay Kumar,0,1,2,0,0,0,1,0,0,4,7,3
NLTC Perera,RP Singh,2,2,0,0,1,0,0,0,1,5,7,10
NLTC Perera,SK Trivedi,1,1,0,0,0,0,0,0,1,2,7,5
NLTC Perera,SK Warne,2,0,0,0,0,0,0,0,0,2,7,2
NLTC Perera,SL Malinga,0,1,0,0,0,0,0,0,0,1,7,4
NLTC Perera,SMSM Senanayake,0,2,0,0,0,0,0,0,0,2,7,6
NLTC Perera,SP Narine,7,9,5,0,2,0,1,0,0,24,7,8
NLTC Perera,SR Watson,4,3,1,0,0,0,1,0,2,9,7,3
NLTC Perera,Sandeep Sharma,1,2,0,0,0,0,0,0,1,3,7,5
NLTC Perera,Shami Ahmed,1,2,0,0,0,0,0,0,1,3,7,8
NLTC Perera,T Shamsi,1,0,0,0,0,0,1,0,0,2,7,3
NLTC Perera,UT Yadav,1,1,0,0,0,0,0,0,0,2,7,8
NLTC Perera,YS Chahal,0,1,0,0,1,0,1,0,0,3,7,9
NM Coulter-Nile,AB Dinda,1,1,0,0,0,0,0,0,0,2,7,9
NM Coulter-Nile,Azhar Mahmood,1,1,0,0,0,0,0,0,1,2,7,5
NM Coulter-Nile,D Wiese,2,0,0,0,1,0,0,0,1,3,7,9
NM Coulter-Nile,DJ Bravo,0,1,0,0,0,0,0,0,0,1,7,3
NM Coulter-Nile,DS Kulkarni,1,2,0,0,0,0,1,0,1,4,7,8
NM Coulter-Nile,GB Hogg,2,0,0,0,1,0,0,0,0,3,7,5
NM Coulter-Nile,IC Pandey,1,0,0,0,1,0,0,0,0,2,7,7
NM Coulter-Nile,Iqbal Abdulla,5,0,0,0,0,0,0,0,0,5,7,1
NM Coulter-Nile,JW Hastings,0,1,0,0,0,0,0,0,0,1,7,5
NM Coulter-Nile,NLTC Perera,0,1,0,0,0,0,0,0,0,1,7,8
NM Coulter-Nile,PP Chawla,5,2,0,0,0,0,0,0,0,7,7,10
NM Coulter-Nile,R Ashwin,1,0,0,0,0,0,0,0,1,1,7,9
NM Coulter-Nile,R Vinay Kumar,0,1,1,0,0,0,0,0,0,2,7,3
NM Coulter-Nile,SP Narine,0,1,0,0,0,0,0,0,0,1,7,8
NM Coulter-Nile,Sandeep Sharma (1),1,2,0,0,0,0,1,0,0,4,7,1
NM Coulter-Nile,UT Yadav,0,1,0,0,0,0,0,0,0,1,7,8
NS Naik,B Kumar,1,4,0,0,0,0,0,0,0,5,10,8
NS Naik,BB Sran,0,5,2,0,0,0,0,0,0,7,10,7
NS Naik,DJ Hooda,1,0,1,0,0,0,0,0,0,2,10,8
NS Naik,JJ Bumrah,2,1,0,0,0,0,0,0,1,3,10,9
NS Naik,MC Henriques,2,4,0,0,1,0,0,0,0,7,10,4
NS Naik,Mustafizur Rahman,7,1,1,0,0,0,0,0,1,9,10,5
NV Ojha,A Ashish Reddy,1,2,1,0,0,0,0,0,0,4,1,1
NV Ojha,A Kumble,2,3,1,0,1,0,0,0,0,7,1,10
NV Ojha,A Mishra,5,6,2,0,4,1,3,0,2,21,1,9
NV Ojha,A Nehra,4,1,1,0,0,0,1,0,1,7,1,6
NV Ojha,A Singh,2,1,0,0,0,0,0,0,1,3,1,3
NV Ojha,A Symonds,3,3,0,0,1,0,0,0,0,7,1,7
NV Ojha,A Zampa,2,0,0,0,0,0,0,0,1,2,1,9
NV Ojha,AA Jhunjhunwala,0,3,0,0,0,0,1,0,0,4,1,3
NV Ojha,AB Dinda,13,7,1,0,3,0,0,0,1,24,1,9
NV Ojha,AB McDonald,1,3,1,0,2,0,0,0,0,7,1,10
NV Ojha,AC Thomas,6,5,1,0,0,0,0,0,0,12,1,4
NV Ojha,AD Mathews,3,6,1,0,5,0,0,0,0,15,1,7
NV Ojha,AD Russell,3,0,2,0,1,0,0,0,0,6,1,4
NV Ojha,AG Murtaza,6,3,0,0,0,0,0,0,2,9,1,1
NV Ojha,AL Menaria,0,0,0,0,1,0,1,0,0,2,1,8
NV Ojha,AM Salvi,4,2,0,0,0,0,0,0,1,6,1,1
NV Ojha,AR Patel,4,8,1,0,2,0,0,0,1,15,1,10
NV Ojha,AS Rajpoot,2,1,0,0,1,0,0,0,0,4,1,9
NV Ojha,Ankit Sharma,0,1,0,0,0,0,0,0,0,1,1,6
NV Ojha,Anureet Singh,6,4,0,0,2,0,0,0,0,12,1,2
NV Ojha,Azhar Mahmood,5,1,0,0,1,0,0,0,0,7,1,5
NV Ojha,B Lee,0,1,0,0,0,0,0,0,0,1,1,6
NV Ojha,BE Hendricks,0,1,0,0,0,0,0,0,0,1,1,2
NV Ojha,BJ Hodge,0,1,1,0,0,0,3,0,0,5,1,6
NV Ojha,BW Hilfenhaus,5,2,0,0,0,0,0,0,1,7,1,9
NV Ojha,Bipul Sharma,0,2,0,0,0,0,0,0,0,2,1,5
NV Ojha,C Munro,1,2,0,0,0,0,0,0,0,3,1,10
NV Ojha,CH Gayle,0,2,0,0,0,0,0,0,0,2,1,5
NV Ojha,CH Morris,7,4,0,0,1,0,0,0,1,12,1,5
NV Ojha,CJ Jordan,1,1,1,0,1,0,0,0,0,4,1,7
NV Ojha,CJ McKay,1,0,0,1,1,0,0,0,0,3,1,7
NV Ojha,CK Langeveldt,3,0,0,0,0,0,0,0,1,3,1,3
NV Ojha,CR Brathwaite,1,2,0,0,0,0,0,0,0,3,1,6
NV Ojha,D du Preez,2,4,1,0,0,0,0,0,0,7,1,9
NV Ojha,DE Bollinger,9,6,1,0,3,0,0,0,0,19,1,2
NV Ojha,DJ Bravo,9,5,1,0,0,0,0,0,1,15,1,3
NV Ojha,DL Vettori,3,3,1,0,0,0,1,0,0,8,1,2
NV Ojha,DP Nannes,3,2,0,0,0,0,0,0,0,5,1,1
NV Ojha,DR Smith,2,2,0,0,0,0,1,0,0,5,1,4
NV Ojha,DS Kulkarni,4,4,0,0,0,0,0,0,0,8,1,8
NV Ojha,DT Christian,2,0,1,0,0,0,0,0,1,3,1,1
NV Ojha,DW Steyn,10,6,0,2,1,0,0,0,0,19,1,4
NV Ojha,GB Hogg,1,3,0,0,0,0,1,0,0,5,1,5
NV Ojha,HV Patel,1,3,1,0,1,0,0,0,0,6,1,8
NV Ojha,Harbhajan Singh,1,1,0,0,0,0,0,0,0,2,1,1
NV Ojha,Harmeet Singh,4,3,0,0,2,0,0,0,0,9,1,7
NV Ojha,I Sharma,2,4,0,0,2,0,0,0,1,8,1,7
NV Ojha,IC Pandey,0,1,0,0,0,0,0,0,0,1,1,7
NV Ojha,IK Pathan,7,2,0,0,0,0,1,0,0,10,1,2
NV Ojha,Imran Tahir,1,2,0,0,0,0,0,0,1,3,1,1
NV Ojha,Iqbal Abdulla,2,4,0,0,0,0,0,0,1,6,1,1
NV Ojha,J Suchith,3,2,2,0,0,0,0,0,2,7,1,9
NV Ojha,J Theron,2,2,0,0,0,0,0,0,0,4,1,6
NV Ojha,JA Morkel,19,10,0,0,10,0,3,0,2,42,1,5
NV Ojha,JD Ryder,2,2,0,0,0,0,0,0,0,4,1,10
NV Ojha,JD Unadkat,2,1,0,0,1,0,0,0,1,4,1,4
NV Ojha,JEC Franklin,0,2,0,0,1,0,0,0,0,3,1,9
NV Ojha,JH Kallis,9,8,1,0,1,0,0,0,1,19,1,4
NV Ojha,JO Holder,3,4,0,0,0,0,0,0,1,7,1,8
NV Ojha,JP Faulkner,7,6,0,0,3,0,0,0,0,16,1,10
NV Ojha,JW Hastings,2,1,0,0,0,0,0,0,0,3,1,5
NV Ojha,Joginder Sharma,0,3,2,0,2,0,0,0,0,7,1,5
NV Ojha,K Goel,0,1,0,0,1,0,0,0,0,2,1,2
NV Ojha,KA Pollard,5,7,1,0,0,0,1,0,0,14,1,8
NV Ojha,KK Cooper,2,2,0,0,0,0,0,0,0,4,1,9
NV Ojha,KW Richardson,2,0,0,0,0,0,0,0,1,2,1,6
NV Ojha,Kuldeep Yadav,6,2,1,0,0,0,0,0,0,9,1,9
NV Ojha,L Balaji,4,0,0,0,0,0,0,0,0,4,1,9
NV Ojha,LR Shukla,0,1,0,0,0,0,1,0,0,2,1,5
NV Ojha,M Ashwin,0,2,0,0,0,0,0,0,0,2,1,1
NV Ojha,M Kartik,3,2,0,0,0,0,0,0,0,5,1,5
NV Ojha,M Morkel,9,6,2,0,3,1,1,0,1,22,1,2
NV Ojha,M Muralitharan,8,15,1,0,0,0,3,0,1,27,1,5
NV Ojha,M Vijay,0,3,0,0,0,0,0,0,0,3,1,2
NV Ojha,MA Starc,2,3,1,0,1,0,0,0,0,7,1,2
NV Ojha,MF Maharoof,10,3,0,0,4,0,1,0,0,18,1,4
NV Ojha,MG Johnson,1,4,1,0,0,0,0,0,0,6,1,7
